time,ride_count,avg_ride_duration_min,temperature_2m,relative_humidity_2m,windspeed_10m,precipitation,cloudcover,rain,snowfall,snow_depth,winddirection_10m
2023-05-11 19:00:00,9402,16.9685718727578,20.6,63,7.7,0.0,10,0.0,0.0,0.0,169
2023-05-11 20:00:00,6515,16.081935311242,20.5,43,13.0,0.0,6,0.0,0.0,0.0,231
2023-05-11 21:00:00,4698,15.4108602547723,19.4,42,12.6,0.0,0,0.0,0.0,0.0,257
2023-05-11 22:00:00,4083,16.1058183448154,18.4,45,12.3,0.0,12,0.0,0.0,0.0,255
2023-05-11 23:00:00,2831,16.5114743677333,16.6,56,10.2,0.0,0,0.0,0.0,0.0,278
2023-05-12 00:00:00,1624,16.4815155610452,15.3,69,7.9,0.0,0,0.0,0.0,0.0,267
2023-05-12 01:00:00,944,17.3967575962575,14.3,75,6.9,0.0,62,0.0,0.0,0.0,242
2023-05-12 02:00:00,534,19.0162074992824,13.7,77,7.4,0.0,81,0.0,0.0,0.0,247
2023-05-12 03:00:00,339,15.0002251513658,13.6,77,7.3,0.0,64,0.0,0.0,0.0,261
2023-05-12 04:00:00,299,17.3727579972461,13.3,79,7.4,0.0,5,0.0,0.0,0.0,241
2023-05-12 05:00:00,849,11.0543171375471,12.9,80,7.4,0.0,0,0.0,0.0,0.0,247
2023-05-12 06:00:00,2492,11.2335957630141,12.6,81,6.5,0.0,58,0.0,0.0,0.0,264
2023-05-12 07:00:00,5417,12.2466847254541,14.8,72,9.5,0.0,56,0.0,0.0,0.0,259
2023-05-12 08:00:00,7606,12.6183216454778,18.3,65,6.1,0.0,32,0.0,0.0,0.0,267
2023-05-12 09:00:00,6104,14.1602739764284,20.8,58,4.7,0.0,24,0.0,0.0,0.0,261
2023-05-12 10:00:00,5175,15.7468056699021,23.5,53,4.4,0.0,6,0.0,0.0,0.0,235
2023-05-12 11:00:00,5564,15.464442236747,26.0,46,5.7,0.0,93,0.0,0.0,0.0,235
2023-05-12 12:00:00,6570,19.5201527242689,27.6,33,8.8,0.0,100,0.0,0.0,0.0,261
2023-05-12 13:00:00,7292,16.8269072765407,28.4,30,11.5,0.0,100,0.0,0.0,0.0,266
2023-05-12 14:00:00,8147,16.7944015869991,28.5,30,14.2,0.0,97,0.0,0.0,0.0,294
2023-05-12 15:00:00,9214,19.3609185255145,28.7,30,12.3,0.0,100,0.0,0.0,0.0,277
2023-05-12 16:00:00,10213,17.6615358472831,28.5,32,7.9,0.0,100,0.0,0.0,0.0,210
2023-05-12 17:00:00,11934,18.190281522983,27.2,47,7.9,0.0,100,0.0,0.0,0.0,164
2023-05-12 18:00:00,10948,18.7769308911894,25.6,59,5.8,0.0,96,0.0,0.0,0.0,158
2023-05-12 19:00:00,8900,21.8565594908623,24.1,68,5.9,0.0,51,0.0,0.0,0.0,169
2023-05-12 20:00:00,6237,18.5347706678953,22.5,46,9.6,0.0,61,0.0,0.0,0.0,257
2023-05-12 21:00:00,4587,16.3589329382282,22.6,45,10.2,0.0,93,0.0,0.0,0.0,262
2023-05-12 22:00:00,4407,16.5427977404562,20.8,49,12.5,0.0,100,0.0,0.0,0.0,226
2023-05-12 23:00:00,3594,19.9558685308696,20.3,49,12.7,0.0,99,0.0,0.0,0.0,241
2023-05-13 00:00:00,2844,18.1943612974579,19.8,51,12.1,0.0,99,0.0,0.0,0.0,243
2023-05-13 01:00:00,2056,19.6290063209244,19.1,53,12.6,0.0,100,0.0,0.0,0.0,243
2023-05-13 02:00:00,1265,14.5898061103401,18.9,52,14.5,0.0,100,0.0,0.0,0.0,251
2023-05-13 03:00:00,844,24.8476591156407,18.8,52,10.2,0.0,100,0.0,0.0,0.0,288
2023-05-13 04:00:00,494,24.2707614788357,18.1,56,8.3,0.0,100,0.0,0.0,0.0,270
2023-05-13 05:00:00,465,18.47473132038,18.2,58,9.8,0.0,100,0.0,0.0,0.0,253
2023-05-13 06:00:00,892,12.2938043039999,17.9,63,10.1,0.0,100,0.0,0.0,0.0,253
2023-05-13 07:00:00,1942,17.3393789082042,18.3,69,10.4,0.0,100,0.0,0.0,0.0,268
2023-05-13 08:00:00,3329,17.4122087184756,20.7,67,6.7,0.0,100,0.0,0.0,0.0,286
2023-05-13 09:00:00,4947,18.3689761181936,22.6,56,9.6,0.0,100,0.0,0.0,0.0,326
2023-05-13 10:00:00,6542,18.0501037816799,23.5,52,12.3,0.0,100,0.0,0.0,0.0,357
2023-05-13 11:00:00,7958,19.2689931348557,24.1,48,10.5,0.0,100,0.0,0.0,0.0,356
2023-05-13 12:00:00,8812,21.3440703695482,24.8,46,6.4,0.0,100,0.0,0.0,0.0,322
2023-05-13 13:00:00,9370,21.1367567589416,25.5,44,4.2,0.0,100,0.0,0.0,0.0,290
2023-05-13 14:00:00,9336,20.8846386704241,26.1,42,5.7,0.0,100,0.0,0.0,0.0,288
2023-05-13 15:00:00,9343,19.728929060858,26.7,39,10.2,0.0,100,0.0,0.0,0.0,293
2023-05-13 16:00:00,9511,24.4233361668706,26.9,36,15.8,0.0,100,0.0,0.0,0.0,300
2023-05-13 17:00:00,8810,22.1580942481846,26.1,32,19.3,0.0,100,0.0,0.0,0.0,315
2023-05-13 18:00:00,8299,19.5191829777958,25.0,35,15.3,0.0,100,0.0,0.0,0.0,315
2023-05-13 19:00:00,7272,19.0996396913238,23.0,39,12.3,0.0,100,0.0,0.0,0.0,310
2023-05-13 20:00:00,5597,21.7800202555858,20.6,46,10.4,0.0,100,0.0,0.0,0.0,314
2023-05-13 21:00:00,4415,20.0281539845734,19.4,48,13.0,0.0,73,0.0,0.0,0.0,318
2023-05-13 22:00:00,3887,18.8542190867783,18.6,42,16.9,0.0,8,0.0,0.0,0.0,340
2023-05-13 23:00:00,3386,18.4599259821422,17.2,41,15.1,0.0,3,0.0,0.0,0.0,348
2023-05-14 00:00:00,2541,20.7617305727281,16.1,46,14.8,0.0,13,0.0,0.0,0.0,347
2023-05-14 01:00:00,1617,22.514568347062,15.2,51,15.9,0.0,23,0.0,0.0,0.0,354
2023-05-14 02:00:00,1085,18.892243975329,15.5,48,20.9,0.0,97,0.0,0.0,0.0,2
2023-05-14 03:00:00,687,13.844382718847,14.8,47,20.5,0.0,98,0.0,0.0,0.0,11
2023-05-14 04:00:00,481,22.3938761833102,13.9,50,17.2,0.0,89,0.0,0.0,0.0,16
2023-05-14 05:00:00,334,11.8809531458958,13.1,53,16.5,0.0,98,0.0,0.0,0.0,11
2023-05-14 06:00:00,750,13.5476570749492,12.2,58,14.7,0.0,100,0.0,0.0,0.0,11
2023-05-14 07:00:00,1425,13.6489954067879,12.5,62,13.8,0.0,100,0.0,0.0,0.0,6
2023-05-14 08:00:00,2450,14.6271152054519,14.8,54,11.2,0.0,100,0.0,0.0,0.0,6
2023-05-14 09:00:00,4036,16.7928852985778,16.5,45,10.6,0.0,100,0.0,0.0,0.0,10
2023-05-14 10:00:00,5654,17.2231964705362,17.7,39,9.4,0.0,100,0.0,0.0,0.0,2
2023-05-14 11:00:00,7001,19.7692478812021,18.8,34,9.6,0.0,26,0.0,0.0,0.0,347
2023-05-14 12:00:00,7950,21.0238383739718,19.7,33,10.5,0.0,86,0.0,0.0,0.0,333
2023-05-14 13:00:00,8609,22.185262937825,20.6,34,8.7,0.0,0,0.0,0.0,0.0,330
2023-05-14 14:00:00,8808,20.4542105498147,21.5,32,10.3,0.0,0,0.0,0.0,0.0,335
2023-05-14 15:00:00,9081,22.297529210217,22.0,31,13.4,0.0,0,0.0,0.0,0.0,333
2023-05-14 16:00:00,8693,20.7902626999058,22.3,30,15.1,0.0,22,0.0,0.0,0.0,335
2023-05-14 17:00:00,8418,20.478911789467,22.1,31,17.4,0.0,96,0.0,0.0,0.0,342
2023-05-14 18:00:00,8197,20.281546880926,21.4,30,17.9,0.0,100,0.0,0.0,0.0,341
2023-05-14 19:00:00,6819,18.9364842738477,20.1,34,13.7,0.0,100,0.0,0.0,0.0,357
2023-05-14 20:00:00,4743,18.2633531261817,17.4,51,9.3,0.0,100,0.0,0.0,0.0,28
2023-05-14 21:00:00,3327,20.5984190226608,16.0,58,8.0,0.0,100,0.0,0.0,0.0,8
2023-05-14 22:00:00,2520,19.076486300465,14.8,60,9.3,0.0,100,0.0,0.0,0.0,347
2023-05-14 23:00:00,1652,17.0591272362585,14.1,51,13.0,0.0,100,0.0,0.0,0.0,341
2023-05-15 00:00:00,879,15.3583948893814,13.4,48,17.9,0.0,33,0.0,0.0,0.0,351
2023-05-15 01:00:00,467,20.7257760607943,12.6,49,17.8,0.0,0,0.0,0.0,0.0,353
2023-05-15 02:00:00,270,22.2141347748317,12.0,50,17.7,0.0,0,0.0,0.0,0.0,354
2023-05-15 03:00:00,169,25.4067919861938,11.4,51,15.8,0.0,0,0.0,0.0,0.0,359
2023-05-15 04:00:00,268,12.4027379505944,10.7,55,11.6,0.0,0,0.0,0.0,0.0,353
2023-05-15 05:00:00,899,14.5640512290898,9.9,59,9.6,0.0,0,0.0,0.0,0.0,347
2023-05-15 06:00:00,2547,16.1088691917722,9.3,63,9.1,0.0,0,0.0,0.0,0.0,342
2023-05-15 07:00:00,5491,14.6182850451772,10.4,62,9.5,0.0,0,0.0,0.0,0.0,323
2023-05-15 08:00:00,7820,13.1314297061434,12.6,58,8.1,0.0,0,0.0,0.0,0.0,315
2023-05-15 09:00:00,5631,14.6257067228632,15.5,44,8.1,0.0,0,0.0,0.0,0.0,315
2023-05-15 10:00:00,4148,15.5434605790883,17.3,32,7.1,0.0,0,0.0,0.0,0.0,285
2023-05-15 11:00:00,4478,15.7632596814666,18.8,29,10.2,0.0,0,0.0,0.0,0.0,262
2023-05-15 12:00:00,5199,18.0990113486736,20.3,27,12.2,0.0,0,0.0,0.0,0.0,268
2023-05-15 13:00:00,5746,16.729470497449,21.8,24,13.7,0.0,0,0.0,0.0,0.0,272
2023-05-15 14:00:00,6695,15.3283283574805,23.0,24,15.1,0.0,0,0.0,0.0,0.0,270
2023-05-15 15:00:00,7942,16.4545777154321,24.2,22,15.7,0.0,0,0.0,0.0,0.0,279
2023-05-15 16:00:00,8860,14.7468719978464,24.6,22,15.2,0.0,0,0.0,0.0,0.0,277
2023-05-15 17:00:00,12222,15.7539105117371,24.7,23,16.6,0.0,0,0.0,0.0,0.0,272
2023-05-15 18:00:00,11672,16.446072546198,24.1,25,17.6,0.0,0,0.0,0.0,0.0,271
2023-05-15 19:00:00,8559,16.1044125888768,22.4,31,12.6,0.0,0,0.0,0.0,0.0,265
2023-05-15 20:00:00,5806,15.3781108001128,19.0,36,13.7,0.0,0,0.0,0.0,0.0,235
2023-05-15 21:00:00,4106,14.393288069367,18.3,35,16.7,0.0,74,0.0,0.0,0.0,233
2023-05-15 22:00:00,3008,15.6865453073033,17.6,36,17.6,0.0,9,0.0,0.0,0.0,242
2023-05-15 23:00:00,1855,16.6669328331824,16.6,38,16.7,0.0,95,0.0,0.0,0.0,245
2023-05-16 00:00:00,992,13.2624431902361,16.0,38,17.4,0.0,73,0.0,0.0,0.0,252
2023-05-16 01:00:00,545,13.6316957612176,15.3,40,16.2,0.0,14,0.0,0.0,0.0,253
2023-05-16 02:00:00,304,21.3250859589656,14.5,44,14.9,0.0,35,0.0,0.0,0.0,262
2023-05-16 03:00:00,176,13.9143614898475,14.0,49,14.3,0.0,29,0.0,0.0,0.0,260
2023-05-16 04:00:00,241,9.59134342881519,13.8,53,15.8,0.0,44,0.0,0.0,0.0,258
2023-05-16 05:00:00,950,12.5371091144701,13.2,57,14.1,0.0,53,0.0,0.0,0.0,257
2023-05-16 06:00:00,2927,11.7997914031352,12.5,61,12.9,0.0,1,0.0,0.0,0.0,257
2023-05-16 07:00:00,6464,13.2785049465405,13.4,62,11.7,0.0,0,0.0,0.0,0.0,261
2023-05-16 08:00:00,9450,12.9520994211889,15.5,55,8.4,0.0,0,0.0,0.0,0.0,250
2023-05-16 09:00:00,6451,13.003301830905,18.1,43,10.0,0.0,0,0.0,0.0,0.0,255
2023-05-16 10:00:00,4719,17.4976347133078,20.5,34,11.4,0.0,0,0.0,0.0,0.0,257
2023-05-16 11:00:00,5074,20.2124824330249,22.5,26,10.9,0.0,0,0.0,0.0,0.0,253
2023-05-16 12:00:00,5513,15.7125136610232,24.2,21,12.7,0.0,40,0.0,0.0,0.0,235
2023-05-16 13:00:00,5915,19.3753138693968,25.8,16,15.7,0.0,100,0.0,0.0,0.0,233
2023-05-16 14:00:00,6842,16.2144086875204,26.8,13,22.7,0.0,100,0.0,0.0,0.0,243
2023-05-16 15:00:00,7755,16.1915490871383,27.2,13,22.6,0.0,100,0.0,0.0,0.0,245
2023-05-16 16:00:00,8873,16.9543924689699,27.1,16,25.0,0.0,100,0.0,0.0,0.0,255
2023-05-16 17:00:00,12241,15.3155711014483,26.8,20,24.3,0.0,100,0.0,0.0,0.0,258
2023-05-16 18:00:00,11453,15.1253162347087,25.9,24,21.7,0.0,97,0.0,0.0,0.0,255
2023-05-16 19:00:00,8548,16.3234926536982,24.4,28,17.3,0.0,100,0.0,0.0,0.0,249
2023-05-16 20:00:00,6136,15.4165116786913,22.1,33,14.7,0.0,100,0.0,0.0,0.0,242
2023-05-16 21:00:00,4208,18.170357660264,21.2,35,17.6,0.0,100,0.0,0.0,0.0,227
2023-05-16 22:00:00,3403,18.2147729287383,20.5,46,19.5,0.0,100,0.0,0.0,0.0,240
2023-05-16 23:00:00,2202,15.2684171445143,19.3,53,15.7,0.0,100,0.0,0.0,0.0,250
2023-05-17 00:00:00,1192,16.3579717023266,18.1,54,14.6,0.0,100,0.0,0.0,0.0,260
2023-05-17 01:00:00,695,15.0069126146191,17.1,46,13.3,0.0,99,0.0,0.0,0.0,272
2023-05-17 02:00:00,357,14.3465329799004,16.6,44,13.6,0.0,97,0.0,0.0,0.0,302
2023-05-17 03:00:00,217,11.9847228958705,16.5,42,18.8,0.0,100,0.0,0.0,0.0,328
2023-05-17 04:00:00,237,12.0937746554358,16.0,46,21.7,0.0,84,0.0,0.0,0.0,331
2023-05-17 05:00:00,904,10.3891956474615,14.9,53,22.0,0.0,1,0.0,0.0,0.0,350
2023-05-17 06:00:00,2846,11.6381777370636,12.0,67,23.8,0.0,3,0.0,0.0,0.0,4
2023-05-17 07:00:00,6054,11.300416900205,10.8,70,21.7,0.0,15,0.0,0.0,0.0,5
2023-05-17 08:00:00,8799,13.1033718246828,12.6,62,19.8,0.0,59,0.0,0.0,0.0,357
2023-05-17 09:00:00,6319,13.5697771290574,13.5,55,22.6,0.0,13,0.0,0.0,0.0,346
2023-05-17 10:00:00,4518,14.869979515821,14.0,45,22.5,0.0,12,0.0,0.0,0.0,347
2023-05-17 11:00:00,4709,14.7515272684105,15.0,40,21.3,0.0,1,0.0,0.0,0.0,348
2023-05-17 12:00:00,5463,14.9481790136914,16.0,36,20.3,0.0,0,0.0,0.0,0.0,348
2023-05-17 13:00:00,5909,14.9606789245085,17.1,27,20.0,0.0,0,0.0,0.0,0.0,342
2023-05-17 14:00:00,6843,15.908093349573,17.2,26,22.1,0.0,0,0.0,0.0,0.0,334
2023-05-17 15:00:00,7404,15.771201134944,16.7,27,23.6,0.0,0,0.0,0.0,0.0,329
2023-05-17 16:00:00,8640,17.5944188915552,17.1,25,22.1,0.0,0,0.0,0.0,0.0,326
2023-05-17 17:00:00,12025,15.5200162250953,16.1,25,24.8,0.0,0,0.0,0.0,0.0,327
2023-05-17 18:00:00,11090,14.4891049330777,15.1,27,23.2,0.0,0,0.0,0.0,0.0,327
2023-05-17 19:00:00,7996,13.4256132973225,14.2,28,19.6,0.0,0,0.0,0.0,0.0,328
2023-05-17 20:00:00,5135,14.749787252643,13.5,28,13.6,0.0,0,0.0,0.0,0.0,328
2023-05-17 21:00:00,3603,15.0708271095883,12.2,32,13.9,0.0,0,0.0,0.0,0.0,329
2023-05-17 22:00:00,2765,12.4005354852157,11.2,35,16.8,0.0,0,0.0,0.0,0.0,332
2023-05-17 23:00:00,1963,13.3698733323071,10.2,42,13.0,0.0,0,0.0,0.0,0.0,346
2023-05-18 00:00:00,997,16.5409423830696,9.4,55,10.8,0.0,0,0.0,0.0,0.0,358
2023-05-18 01:00:00,493,12.0291296030722,8.6,59,10.8,0.0,0,0.0,0.0,0.0,356
2023-05-18 02:00:00,292,14.7160999283083,8.0,60,11.5,0.0,0,0.0,0.0,0.0,2
2023-05-18 03:00:00,159,25.7040512464097,7.6,61,11.4,0.0,0,0.0,0.0,0.0,13
2023-05-18 04:00:00,236,26.2590677413076,7.1,62,10.3,0.0,0,0.0,0.0,0.0,25
2023-05-18 05:00:00,818,11.8245162645405,6.8,61,9.5,0.0,0,0.0,0.0,0.0,29
2023-05-18 06:00:00,2625,12.2595690247257,6.6,61,9.1,0.0,0,0.0,0.0,0.0,34
2023-05-18 07:00:00,5625,13.7199486369724,7.6,51,9.9,0.0,0,0.0,0.0,0.0,44
2023-05-18 08:00:00,8400,12.8701946975733,9.1,49,6.9,0.0,0,0.0,0.0,0.0,62
2023-05-18 09:00:00,6025,13.4044335558132,10.5,43,7.7,0.0,0,0.0,0.0,0.0,79
2023-05-18 10:00:00,4463,14.2274517794983,11.7,40,5.8,0.0,0,0.0,0.0,0.0,90
2023-05-18 11:00:00,4696,14.5314196399573,12.9,38,5.0,0.0,0,0.0,0.0,0.0,120
2023-05-18 12:00:00,5312,14.930852128297,14.0,36,8.0,0.0,0,0.0,0.0,0.0,162
2023-05-18 13:00:00,5812,14.9139265438864,14.6,36,13.4,0.0,0,0.0,0.0,0.0,174
2023-05-18 14:00:00,6800,15.3975136686584,14.5,38,17.3,0.0,0,0.0,0.0,0.0,176
2023-05-18 15:00:00,7810,15.6262903436235,14.4,42,19.6,0.0,0,0.0,0.0,0.0,174
2023-05-18 16:00:00,8763,15.8557133406336,14.3,47,19.0,0.0,0,0.0,0.0,0.0,170
2023-05-18 17:00:00,11647,15.2272116370146,13.8,52,19.8,0.0,0,0.0,0.0,0.0,164
2023-05-18 18:00:00,11223,14.6469177494209,13.4,54,19.9,0.0,10,0.0,0.0,0.0,160
2023-05-18 19:00:00,7947,14.5110480934657,12.4,60,20.2,0.0,0,0.0,0.0,0.0,158
2023-05-18 20:00:00,5470,16.3712016496938,11.7,66,16.6,0.0,0,0.0,0.0,0.0,150
2023-05-18 21:00:00,3804,12.7853406493237,11.2,72,13.7,0.0,0,0.0,0.0,0.0,153
2023-05-18 22:00:00,3016,13.1624269287384,11.2,76,13.0,0.0,0,0.0,0.0,0.0,166
2023-05-18 23:00:00,2250,13.5660018995099,11.2,79,12.4,0.0,0,0.0,0.0,0.0,172
2023-05-19 00:00:00,1216,12.9450210369328,11.1,82,11.9,0.0,0,0.0,0.0,0.0,178
2023-05-19 01:00:00,755,15.4043480829681,10.9,85,10.4,0.0,0,0.0,0.0,0.0,182
2023-05-19 02:00:00,464,14.6342340062189,10.6,88,9.0,0.0,0,0.0,0.0,0.0,178
2023-05-19 03:00:00,266,26.3646312816126,10.3,89,8.0,0.0,100,0.0,0.0,0.0,175
2023-05-19 04:00:00,261,18.8552725524634,10.4,90,7.6,0.0,75,0.0,0.0,0.0,172
2023-05-19 05:00:00,782,11.7010894044471,10.5,89,7.9,0.0,19,0.0,0.0,0.0,164
2023-05-19 06:00:00,2274,10.737900394057,10.9,89,9.2,0.0,69,0.0,0.0,0.0,159
2023-05-19 07:00:00,5120,11.4739478798622,12.7,81,10.2,0.0,92,0.0,0.0,0.0,162
2023-05-19 08:00:00,7095,11.8091093959449,14.1,75,11.3,0.0,100,0.0,0.0,0.0,158
2023-05-19 09:00:00,5731,13.1462679037438,15.6,70,12.5,0.0,100,0.0,0.0,0.0,168
2023-05-19 10:00:00,4926,14.8399248752017,17.0,65,13.8,0.0,100,0.0,0.0,0.0,171
2023-05-19 11:00:00,5481,18.1314373391555,18.5,60,15.9,0.0,100,0.0,0.0,0.0,175
2023-05-19 12:00:00,6289,17.1376771439258,19.3,54,19.5,0.0,98,0.0,0.0,0.0,178
2023-05-19 13:00:00,6954,17.4383882788934,19.7,50,26.4,0.0,100,0.0,0.0,0.0,166
2023-05-19 14:00:00,7923,17.847576127122,19.2,50,30.2,0.0,100,0.0,0.0,0.0,165
2023-05-19 15:00:00,8896,19.0798547359677,18.9,49,31.6,0.0,100,0.0,0.0,0.0,169
2023-05-19 16:00:00,9808,16.8129200712618,18.2,54,31.6,0.0,99,0.0,0.0,0.0,165
2023-05-19 17:00:00,11176,16.7168695418017,17.3,60,29.4,0.0,64,0.0,0.0,0.0,165
2023-05-19 18:00:00,10394,15.6998587112242,17.0,55,26.0,0.0,0,0.0,0.0,0.0,166
2023-05-19 19:00:00,8207,15.172283691719,16.0,60,20.3,0.0,0,0.0,0.0,0.0,163
2023-05-19 20:00:00,5601,16.6421184167377,14.4,74,17.4,0.0,4,0.0,0.0,0.0,153
2023-05-19 21:00:00,3867,18.0520480082349,13.4,78,15.5,0.0,100,0.0,0.0,0.0,155
2023-05-19 22:00:00,3310,16.0727700935428,13.9,75,16.3,0.0,100,0.0,0.0,0.0,155
2023-05-19 23:00:00,3019,15.2401154918396,13.8,76,14.7,0.0,96,0.0,0.0,0.0,155
2023-05-20 00:00:00,2222,17.6410872737417,13.6,81,13.7,0.0,99,0.0,0.0,0.0,150
2023-05-20 01:00:00,1601,15.8194733511029,13.3,85,9.7,0.0,98,0.0,0.0,0.0,158
2023-05-20 02:00:00,1147,13.7628420349477,13.2,88,6.1,0.0,100,0.0,0.0,0.0,152
2023-05-20 03:00:00,571,13.8566981593222,13.6,88,4.6,0.0,100,0.0,0.0,0.0,129
2023-05-20 04:00:00,327,15.1777270711339,13.8,88,4.0,0.0,100,0.0,0.0,0.0,117
2023-05-20 05:00:00,598,18.6529864134735,13.9,89,2.4,0.1,100,0.1,0.0,0.0,63
2023-05-20 06:00:00,988,13.8846399100283,13.9,90,6.0,0.3,100,0.3,0.0,0.0,57
2023-05-20 07:00:00,1503,25.9225303003497,14.2,91,7.9,0.4,100,0.4,0.0,0.0,66
2023-05-20 08:00:00,2476,15.2949372014356,14.8,86,11.1,0.6,100,0.6,0.0,0.0,65
2023-05-20 09:00:00,2697,13.9357835093646,15.4,84,10.8,0.0,100,0.0,0.0,0.0,53
2023-05-20 10:00:00,2433,13.6486268442752,15.6,86,12.1,0.1,100,0.1,0.0,0.0,63
2023-05-20 11:00:00,2628,12.6977545641873,17.3,82,16.2,0.1,100,0.1,0.0,0.0,86
2023-05-20 12:00:00,2133,12.1116300283548,16.2,93,12.2,2.8,100,2.8,0.0,0.0,71
2023-05-20 13:00:00,1485,13.6262808204738,16.0,96,13.5,2.2,100,2.2,0.0,0.0,74
2023-05-20 14:00:00,1313,11.3289857288423,16.7,96,11.2,3.3,100,3.3,0.0,0.0,88
2023-05-20 15:00:00,1080,12.4614832280527,17.2,97,11.4,3.0,100,3.0,0.0,0.0,125
2023-05-20 16:00:00,1802,11.5882837754794,16.7,97,13.6,5.1,100,5.1,0.0,0.0,143
2023-05-20 17:00:00,1962,12.2000753437297,16.6,97,11.9,4.8,100,4.8,0.0,0.0,155
2023-05-20 18:00:00,2726,12.7585837731222,16.8,98,13.1,1.7,100,1.7,0.0,0.0,164
2023-05-20 19:00:00,3307,15.9651624168389,16.9,97,12.3,0.0,100,0.0,0.0,0.0,187
2023-05-20 20:00:00,2729,16.6896222008467,17.4,99,8.4,0.0,100,0.0,0.0,0.0,200
2023-05-20 21:00:00,2328,14.781581718032,17.5,99,5.8,0.1,100,0.1,0.0,0.0,210
2023-05-20 22:00:00,2444,14.8693062971091,17.3,100,5.9,0.0,93,0.0,0.0,0.0,218
2023-05-20 23:00:00,2462,14.8307116122332,16.8,100,6.6,0.0,100,0.0,0.0,0.0,229
2023-05-21 00:00:00,1937,17.9712624845506,16.6,99,8.4,0.0,100,0.0,0.0,0.0,245
2023-05-21 01:00:00,1254,13.8537807251038,16.5,98,10.5,0.0,100,0.0,0.0,0.0,264
2023-05-21 02:00:00,751,18.375218894929,16.8,93,16.9,0.3,100,0.3,0.0,0.0,304
2023-05-21 03:00:00,545,13.8117595457326,15.2,86,17.9,0.1,100,0.1,0.0,0.0,322
2023-05-21 04:00:00,403,24.3865113002562,14.3,83,15.5,0.0,100,0.0,0.0,0.0,312
2023-05-21 05:00:00,364,16.6486780808109,13.6,81,16.1,0.0,100,0.0,0.0,0.0,310
2023-05-21 06:00:00,716,15.8768473270475,12.8,80,16.0,0.0,100,0.0,0.0,0.0,306
2023-05-21 07:00:00,1271,18.1629920517105,12.8,78,16.9,0.0,100,0.0,0.0,0.0,304
2023-05-21 08:00:00,2437,16.3083604252452,13.9,73,17.8,0.0,92,0.0,0.0,0.0,306
2023-05-21 09:00:00,4207,18.0529851313689,15.0,66,21.9,0.0,94,0.0,0.0,0.0,315
2023-05-21 10:00:00,5992,20.1775277462845,16.5,58,22.0,0.0,64,0.0,0.0,0.0,310
2023-05-21 11:00:00,7714,20.8559530325031,18.4,51,21.4,0.0,76,0.0,0.0,0.0,312
2023-05-21 12:00:00,8849,21.1597595201824,19.5,50,20.1,0.0,96,0.0,0.0,0.0,314
2023-05-21 13:00:00,9588,22.3512556153891,19.8,50,20.6,0.0,100,0.0,0.0,0.0,313
2023-05-21 14:00:00,10125,20.7726940249556,20.0,50,20.7,0.0,100,0.0,0.0,0.0,320
2023-05-21 15:00:00,10057,21.4938110213195,19.6,52,20.2,0.0,94,0.0,0.0,0.0,320
2023-05-21 16:00:00,9818,20.8068012699858,21.0,49,20.7,0.0,90,0.0,0.0,0.0,329
2023-05-21 17:00:00,9012,19.8858600902656,21.2,49,17.6,0.0,10,0.0,0.0,0.0,345
2023-05-21 18:00:00,8440,18.7750378425708,21.5,48,18.8,0.0,65,0.0,0.0,0.0,4
2023-05-21 19:00:00,7189,17.5311632690839,20.0,58,8.9,0.0,0,0.0,0.0,0.0,32
2023-05-21 20:00:00,5255,18.2696998105777,17.3,67,6.5,0.0,1,0.0,0.0,0.0,289
2023-05-21 21:00:00,3729,17.6385708485686,15.8,70,7.0,0.0,1,0.0,0.0,0.0,305
2023-05-21 22:00:00,2711,20.7726805269324,15.9,66,13.8,0.0,0,0.0,0.0,0.0,327
2023-05-21 23:00:00,1884,16.1419884254426,15.6,64,14.4,0.0,0,0.0,0.0,0.0,338
2023-05-22 00:00:00,1056,20.9827155387071,14.9,67,12.1,0.0,0,0.0,0.0,0.0,343
2023-05-22 01:00:00,595,35.0331664003735,13.9,74,9.4,0.0,0,0.0,0.0,0.0,353
2023-05-22 02:00:00,342,13.7931192665453,13.3,78,9.1,0.0,0,0.0,0.0,0.0,351
2023-05-22 03:00:00,208,15.5176952279083,12.8,81,9.3,0.0,0,0.0,0.0,0.0,347
2023-05-22 04:00:00,295,11.758250450607,12.6,83,9.2,0.0,0,0.0,0.0,0.0,349
2023-05-22 05:00:00,904,12.6753128193031,12.5,84,9.0,0.0,0,0.0,0.0,0.0,358
2023-05-22 06:00:00,2584,12.0783538704114,12.8,83,11.5,0.0,0,0.0,0.0,0.0,360
2023-05-22 07:00:00,5641,11.9040086018887,14.6,78,14.8,0.0,0,0.0,0.0,0.0,357
2023-05-22 08:00:00,7826,12.9042811697014,16.3,73,12.6,0.0,0,0.0,0.0,0.0,357
2023-05-22 09:00:00,5630,13.9628961877276,18.3,67,12.2,0.0,0,0.0,0.0,0.0,14
2023-05-22 10:00:00,4471,18.8413936594848,20.2,61,11.7,0.0,0,0.0,0.0,0.0,34
2023-05-22 11:00:00,4411,16.5572303083591,21.5,56,10.1,0.0,9,0.0,0.0,0.0,63
2023-05-22 12:00:00,5307,15.2438284289526,21.7,55,9.6,0.0,84,0.0,0.0,0.0,77
2023-05-22 13:00:00,5738,15.6449495149875,21.5,56,7.6,0.0,73,0.0,0.0,0.0,71
